"","SNR","p","sparsity","Method","Simulation","FDR","FNR","F1","runtime","MSBE","MSPE","MSPEout"
"30",1,1000,0.03,"blasso",54,0.957910014513788,0.0333333333333333,0.0806675938803894,5994.14378356934,0.0285567082287398,36.5999232289991,36.7010367091785
"31",1,1000,0.03,"blasso",55,0.963709677419355,0.1,0.0697674418604651,3886.5045645237,0.0278057733271948,31.5144577145834,77.602662883366
"32",1,1000,0.03,"blasso",56,0.96,0.0666666666666667,0.0767123287671233,5259.35206198692,0.0286479548591224,40.2708155060414,68.3099102920904
"33",1,1000,0.03,"blasso",57,0.963291139240506,0.0333333333333333,0.0707317073170732,6089.32170057297,0.0268595491796738,28.3231924999949,56.0425109610499
"34",1,1000,0.03,"blasso",58,0.959497206703911,0.0333333333333333,0.0777479892761394,11672.2717607021,0.0282565253423104,37.3537552582555,53.8909032593272
"35",1,1000,0.03,"blasso",61,0.961165048543689,0.0666666666666667,0.0745672436750999,16423.1147117615,0.0279371545226523,38.2903635854911,57.9457433493578
"36",1,1000,0.03,"blasso",63,0.96158940397351,0.0333333333333333,0.0738853503184713,16831.2484827042,0.0249069042540045,37.3727794937409,37.6873324032005
"37",1,1000,0.03,"blasso",64,0.965558194774347,0.0333333333333333,0.0665137614678899,1362.75302958488,0.0262353777923372,22.3594572869232,52.3832459231579
"38",1,1000,0.03,"blasso",65,0.962809917355372,0.1,0.0714285714285714,7541.98356771469,0.0273457983048637,25.076748975776,47.6109183964826
"39",1,1000,0.03,"blasso",66,0.967058823529412,0.0666666666666667,0.0636363636363636,7460.35822606087,0.0244499154046467,10.9749772991047,51.4786808805877
"40",1,1000,0.03,"blasso",67,0.96070460704607,0.0333333333333333,0.0755208333333333,4974.12223434448,0.0273713001470253,36.9121469520576,43.5439980745854
"41",1,1000,0.03,"blasso",68,0.964933494558646,0.0333333333333333,0.0676779463243874,2820.57071566582,0.0260712156316297,16.7017542549916,40.5933741567441
"42",1,1000,0.03,"blasso",69,0.962290502793296,0.1,0.0723860589812333,7366.38087058067,0.0272017117022762,35.2167610909533,52.7406778539821
"43",1,1000,0.03,"blasso",70,0.959942775393419,0.0666666666666667,0.0768175582990398,2706.38152599335,0.0277340766573927,35.3067542478643,43.5263981118879
"44",1,1000,0.03,"blasso",71,0.963483146067416,0.133333333333333,0.0700808625336927,1785.87089347839,0.0272588027539715,31.9809426054887,73.5349653431247
"45",1,1000,0.03,"blasso",72,0.964338781575037,0.2,0.0682788051209104,7750.21868276596,0.028147343037662,36.4948360991396,51.5853469096823
"46",1,1000,0.03,"blasso",73,0.96356783919598,0.0333333333333333,0.0702179176755448,1806.11442542076,0.0263604539812649,28.269070634264,52.0456044476928
"47",1,1000,0.03,"blasso",74,0.962809917355372,0.1,0.0714285714285714,2415.99707317352,0.0270023250781046,43.8024195504137,36.1118476961443
"48",1,1000,0.03,"blasso",75,0.961021505376344,0.0333333333333333,0.0749354005167959,1864.57828855515,0.0271203362384716,29.729520841054,56.4397592734616
"49",1,1000,0.03,"blasso",76,0.961656441717791,0.166666666666667,0.0733137829912024,1736.41131734848,0.0284993640043656,39.108217604261,45.1383020281977
"50",1,1000,0.03,"blasso",77,0.962628865979381,0.0333333333333333,0.0719602977667494,2603.74588108063,0.0248078253897799,22.4624636747113,45.8126932387346
"51",1,1000,0.03,"blasso",78,0.961290322580645,0,0.0745341614906832,6720.54914879799,0.0260186983182455,31.3064267530598,52.2561164844461
"52",1,1000,0.03,"blasso",79,0.963144963144963,0,0.0710900473933649,2276.59845018387,0.0273279040953999,26.2232139330323,53.0631891060384
