"","SNR","p","sparsity","Method","Simulation","FDR","FNR","F1","runtime","MSBE","MSPE","MSPEout"
"71",1,1000,0.03,"EL",38,0.863013698630137,0.666666666666667,0.194174757281553,0.350609064102173,0.0283008394192938,21.5827183895913,57.8498578511948
"72",1,1000,0.03,"EL",39,0.52,0.6,0.436363636363636,0.339272022247314,0.0250690997545514,44.383501193887,47.6538718751526
"73",1,1000,0.03,"EL",4,0.854838709677419,0.7,0.195652173913043,0.291301965713501,0.0296418343573923,26.0722034834652,64.4901911788285
"74",1,1000,0.03,"EL",40,0.791666666666667,0.333333333333333,0.317460317460317,0.293838977813721,0.0212445675487872,20.4887650354505,44.3563092300306
"75",1,1000,0.03,"EL",41,0.843137254901961,0.466666666666667,0.242424242424242,0.322371006011963,0.027447251670505,14.2376372645929,60.8977556070895
"76",1,1000,0.03,"EL",42,0.641025641025641,0.533333333333333,0.405797101449275,0.284738063812256,0.0226295606493793,39.3981762961264,55.9242059081216
"77",1,1000,0.03,"EL",44,0.428571428571429,0.733333333333333,0.363636363636364,0.360244989395142,0.0271072543203222,48.5308937758976,46.3580519484425
"78",1,1000,0.03,"EL",45,0.757575757575758,0.733333333333333,0.253968253968254,0.335605144500732,0.027760044510248,39.0155673029816,44.7550511052584
"79",1,1000,0.03,"EL",46,0.555555555555556,0.733333333333333,0.333333333333333,0.324970006942749,0.0269685479702569,40.0556986069365,78.4312485839355
"80",1,1000,0.03,"EL",47,0.834862385321101,0.4,0.258992805755396,0.386373996734619,0.0272431382715424,10.6103707424472,49.6462973822568
"81",1,1000,0.03,"EL",48,0.5625,0.766666666666667,0.304347826086956,0.329311847686768,0.0259679010876157,38.8754416419673,52.1253108647945
"82",1,1000,0.03,"EL",49,0.822784810126582,0.533333333333333,0.256880733944954,0.323899030685425,0.0258802342828264,20.2934376959142,50.8872025453985
"83",1,1000,0.03,"EL",5,0.333333333333333,0.933333333333333,0.121212121212121,0.314035177230835,0.0294254489828441,49.9332137099496,47.5865532692583
"84",1,1000,0.03,"EL",51,0.740740740740741,0.766666666666667,0.245614035087719,0.335618019104004,0.0274076746829896,41.4113286847782,70.637604606772
"85",1,1000,0.03,"EL",52,0.831775700934579,0.4,0.262773722627737,0.320265054702759,0.0261035932208474,10.775496865077,79.1806201696044
"86",1,1000,0.03,"EL",53,0.73015873015873,0.433333333333333,0.365591397849462,0.307796001434326,0.0234134742314933,26.8623846566907,28.4115112336182
"87",1,1000,0.03,"EL",54,0.75,0.8,0.222222222222222,0.373318910598755,0.0285174745846026,46.6346448063903,46.9287131884176
"88",1,1000,0.03,"EL",55,0.872340425531915,0.6,0.193548387096774,0.336697101593018,0.0286831143866733,18.0889460523033,61.8065917636154
"89",1,1000,0.03,"EL",56,0.842857142857143,0.633333333333333,0.22,0.304777145385742,0.0265607115141249,27.4989688785457,65.5595353317811
"90",1,1000,0.03,"EL",57,0.835051546391753,0.466666666666667,0.251968503937008,0.440825939178467,0.0268413581211928,12.9571806263467,64.9476562680183
"91",1,1000,0.03,"EL",58,0.790322580645161,0.566666666666667,0.282608695652174,0.318075180053711,0.0273761468064046,27.4597917162291,63.8464482452445
"92",1,1000,0.03,"EL",59,0.758620689655172,0.766666666666667,0.23728813559322,0.26838493347168,0.0277789846001123,33.6757727506791,81.8307858647404
"93",1,1000,0.03,"EL",6,0.770491803278688,0.533333333333333,0.307692307692308,0.279382944107056,0.0255096339887423,31.5701224724094,61.2507593493805
"94",1,1000,0.03,"EL",60,0.836065573770492,0.666666666666667,0.21978021978022,0.286796092987061,0.0279149700224794,26.6581165281414,45.3781846597645
"95",1,1000,0.03,"EL",61,0.858333333333333,0.433333333333333,0.226666666666667,0.323575019836426,0.0310660820269211,8.94168888549992,43.3473160157251
"96",1,1000,0.03,"EL",62,0.75609756097561,0.666666666666667,0.28169014084507,0.661736965179443,0.02777330703559,22.9209131706366,45.4868084759036
"97",1,1000,0.03,"EL",63,0.86764705882353,0.7,0.183673469387755,0.363209009170532,0.0269393113314003,20.0012662869701,57.4599260999266
"98",1,1000,0.03,"EL",64,0.796875,0.566666666666667,0.276595744680851,0.363974094390869,0.0249594617943286,30.6761480312458,44.653299296668
"99",1,1000,0.03,"EL",65,0.77,0.233333333333333,0.353846153846154,0.381678104400635,0.0212697326839467,15.6149353682403,53.862745460919
"100",1,1000,0.03,"EL",66,0.545454545454545,0.833333333333333,0.24390243902439,0.322541952133179,0.0273959709701716,50.0936001145079,65.0252814966539
"101",1,1000,0.03,"EL",67,0.775510204081633,0.633333333333333,0.278481012658228,0.358256816864014,0.0273019833034771,30.3799353395781,68.1039252724452
"102",1,1000,0.03,"EL",68,0.333333333333333,0.933333333333333,0.121212121212121,0.332529067993164,0.0290946121866072,54.4678341182329,44.9066685997413
"103",1,1000,0.03,"EL",69,0.44,0.533333333333333,0.509090909090909,0.353060007095337,0.0248895759155904,51.9650640127732,57.517228441336
"104",1,1000,0.03,"EL",7,0.733333333333333,0.466666666666667,0.355555555555556,0.306155204772949,0.0261532507937015,34.088067305633,49.3009945414591
"105",1,1000,0.03,"EL",70,0.741935483870968,0.466666666666667,0.347826086956522,0.400787830352783,0.0253409519437316,25.8614353013183,44.2435116868061
"106",1,1000,0.03,"EL",71,0.846774193548387,0.366666666666667,0.246753246753247,0.337605953216553,0.0291955988337721,10.3621190565879,64.378506455876
"107",1,1000,0.03,"EL",72,0.625,0.6,0.387096774193548,0.311367034912109,0.0243286200314531,37.8286217417532,58.4316311324514
"108",1,1000,0.03,"EL",74,0.698412698412698,0.366666666666667,0.408602150537634,0.271926879882812,0.0227872904628686,29.2249786237913,33.3843294587103
"109",1,1000,0.03,"EL",75,0.732142857142857,0.5,0.348837209302326,0.310631990432739,0.0267068499762857,27.4099938240541,69.3783077531729
"110",1,1000,0.03,"EL",76,0.706896551724138,0.433333333333333,0.386363636363636,0.332709074020386,0.0218770875715673,31.3538181684143,37.3328648513489
